"","1st_network","Region","cluster","Bridgeness","freq"
"768","SMN","Supp_Motor_Area_R_3","56","Super_Bridge",0.166666666666667
"769","CON","Supp_Motor_Area_R_4","23","Global_Bridge",0.260869565217391
"770","CON","Supp_Motor_Area_R_4","23","Local_Bridge",0.130434782608696
"771","CON","Supp_Motor_Area_R_4","23","Not_a_Bridge",0.391304347826087
"772","CON","Supp_Motor_Area_R_4","23","Super_Bridge",0.217391304347826
"773","CON","Supp_Motor_Area_R_4","56","Global_Bridge",0.266664
"774","CON","Supp_Motor_Area_R_4","56","Local_Bridge",1e-05
"775","CON","Supp_Motor_Area_R_4","56","Not_a_Bridge",0.133332
"776","CON","Supp_Motor_Area_R_4","56","Super_Bridge",0.599994
"777","CON","Supp_Motor_Area_R_5","23","Global_Bridge",0.368421052631579
"778","CON","Supp_Motor_Area_R_5","23","Local_Bridge",0.0526315789473684
"779","CON","Supp_Motor_Area_R_5","23","Not_a_Bridge",0.263157894736842
"780","CON","Supp_Motor_Area_R_5","23","Super_Bridge",0.315789473684211
"781","CON","Supp_Motor_Area_R_5","56","Global_Bridge",0.2499975
"782","CON","Supp_Motor_Area_R_5","56","Local_Bridge",0.0833325
"783","CON","Supp_Motor_Area_R_5","56","Not_a_Bridge",1e-05
"784","CON","Supp_Motor_Area_R_5","56","Super_Bridge",0.66666
"785","CON","SupraMarginal_L_1","23","Global_Bridge",0.347826086956522
"786","CON","SupraMarginal_L_1","23","Local_Bridge",0.0869565217391304
"787","CON","SupraMarginal_L_1","23","Not_a_Bridge",0.173913043478261
"788","CON","SupraMarginal_L_1","23","Super_Bridge",0.391304347826087
"789","CON","SupraMarginal_L_1","56","Global_Bridge",0.533328
"790","CON","SupraMarginal_L_1","56","Local_Bridge",1e-05
"791","CON","SupraMarginal_L_1","56","Not_a_Bridge",0.066666
"792","CON","SupraMarginal_L_1","56","Super_Bridge",0.399996
"793","CON","SupraMarginal_L_2","23","Global_Bridge",0.230769230769231
"794","CON","SupraMarginal_L_2","23","Local_Bridge",0.0769230769230769
"795","CON","SupraMarginal_L_2","23","Not_a_Bridge",0.307692307692308
"796","CON","SupraMarginal_L_2","23","Super_Bridge",0.384615384615385
"797","CON","SupraMarginal_L_2","56","Global_Bridge",0.2499975
"798","CON","SupraMarginal_L_2","56","Local_Bridge",1e-05
"799","CON","SupraMarginal_L_2","56","Not_a_Bridge",0.62499375
"800","CON","SupraMarginal_L_2","56","Super_Bridge",0.12499875
"801","SMN","SupraMarginal_L_3","23","Global_Bridge",0.1
"802","SMN","SupraMarginal_L_3","23","Local_Bridge",0.1
"803","SMN","SupraMarginal_L_3","23","Not_a_Bridge",0.4
"804","SMN","SupraMarginal_L_3","23","Super_Bridge",0.4
"805","SMN","SupraMarginal_L_3","56","Global_Bridge",0.33333
"806","SMN","SupraMarginal_L_3","56","Local_Bridge",1e-05
"807","SMN","SupraMarginal_L_3","56","Not_a_Bridge",0.55555
"808","SMN","SupraMarginal_L_3","56","Super_Bridge",0.11111
"809","FPN","SupraMarginal_R_2","23","Global_Bridge",0.166666666666667
"810","FPN","SupraMarginal_R_2","23","Local_Bridge",0.555555555555556
"811","FPN","SupraMarginal_R_2","23","Not_a_Bridge",0.111111111111111
"812","FPN","SupraMarginal_R_2","23","Super_Bridge",0.166666666666667
"813","FPN","SupraMarginal_R_2","56","Global_Bridge",1e-05
"814","FPN","SupraMarginal_R_2","56","Local_Bridge",0.0909081818181818
"815","FPN","SupraMarginal_R_2","56","Not_a_Bridge",0.545449090909091
"816","FPN","SupraMarginal_R_2","56","Super_Bridge",0.363632727272727
"817","DMN","Temporal_Inf_L_2","23","Global_Bridge",0.214285714285714
"818","DMN","Temporal_Inf_L_2","23","Local_Bridge",0.285714285714286
"819","DMN","Temporal_Inf_L_2","23","Not_a_Bridge",0.285714285714286
"820","DMN","Temporal_Inf_L_2","23","Super_Bridge",0.214285714285714
"821","DMN","Temporal_Inf_L_2","56","Global_Bridge",1e-05
"822","DMN","Temporal_Inf_L_2","56","Local_Bridge",1e-05
"823","DMN","Temporal_Inf_L_2","56","Not_a_Bridge",1e-05
"824","DMN","Temporal_Inf_L_2","56","Super_Bridge",0.99997
"825","Visual_2","Temporal_Inf_L_3","23","Global_Bridge",1e-05
"826","Visual_2","Temporal_Inf_L_3","23","Local_Bridge",0.307686153846154
"827","Visual_2","Temporal_Inf_L_3","23","Not_a_Bridge",1e-05
"828","Visual_2","Temporal_Inf_L_3","23","Super_Bridge",0.692293846153846
"829","Visual_2","Temporal_Inf_L_3","56","Global_Bridge",0.499995
"830","Visual_2","Temporal_Inf_L_3","56","Local_Bridge",0.166665
"831","Visual_2","Temporal_Inf_L_3","56","Not_a_Bridge",1e-05
"832","Visual_2","Temporal_Inf_L_3","56","Super_Bridge",0.33333
"833","FPN","Temporal_Inf_R_2","23","Global_Bridge",1e-05
"834","FPN","Temporal_Inf_R_2","23","Local_Bridge",0.352937647058824
"835","FPN","Temporal_Inf_R_2","23","Not_a_Bridge",0.411760588235294
"836","FPN","Temporal_Inf_R_2","23","Super_Bridge",0.235291764705882
"837","FPN","Temporal_Inf_R_2","56","Global_Bridge",1e-05
"838","FPN","Temporal_Inf_R_2","56","Local_Bridge",0.499995
"839","FPN","Temporal_Inf_R_2","56","Not_a_Bridge",0.2499975
"840","FPN","Temporal_Inf_R_2","56","Super_Bridge",0.2499975
"841","DMN","Temporal_Inf_R_5","23","Global_Bridge",0.0833333333333333
"842","DMN","Temporal_Inf_R_5","23","Local_Bridge",0.0833333333333333
"843","DMN","Temporal_Inf_R_5","23","Not_a_Bridge",0.416666666666667
"844","DMN","Temporal_Inf_R_5","23","Super_Bridge",0.416666666666667
"845","DMN","Temporal_Inf_R_5","56","Global_Bridge",1e-05
"846","DMN","Temporal_Inf_R_5","56","Local_Bridge",0.44444
"847","DMN","Temporal_Inf_R_5","56","Not_a_Bridge",0.11111
"848","DMN","Temporal_Inf_R_5","56","Super_Bridge",0.44444
"849","PMM","Temporal_Mid_L_1","23","Global_Bridge",0.266666666666667
"850","PMM","Temporal_Mid_L_1","23","Local_Bridge",0.0666666666666667
"851","PMM","Temporal_Mid_L_1","23","Not_a_Bridge",0.0666666666666667
"852","PMM","Temporal_Mid_L_1","23","Super_Bridge",0.6
"853","PMM","Temporal_Mid_L_1","56","Global_Bridge",0.12499875
"854","PMM","Temporal_Mid_L_1","56","Local_Bridge",1e-05
"855","PMM","Temporal_Mid_L_1","56","Not_a_Bridge",0.37499625
"856","PMM","Temporal_Mid_L_1","56","Super_Bridge",0.499995
"857","DMN","Temporal_Mid_L_4","23","Global_Bridge",0.142857142857143
"858","DMN","Temporal_Mid_L_4","23","Local_Bridge",0.333333333333333
"859","DMN","Temporal_Mid_L_4","23","Not_a_Bridge",0.142857142857143
"860","DMN","Temporal_Mid_L_4","23","Super_Bridge",0.380952380952381
"861","DMN","Temporal_Mid_L_4","56","Global_Bridge",0.0833333333333333
"862","DMN","Temporal_Mid_L_4","56","Local_Bridge",0.416666666666667
"863","DMN","Temporal_Mid_L_4","56","Not_a_Bridge",0.166666666666667
"864","DMN","Temporal_Mid_L_4","56","Super_Bridge",0.333333333333333
"865","Language","Temporal_Mid_L_5","23","Global_Bridge",1e-05
"866","Language","Temporal_Mid_L_5","23","Local_Bridge",1e-05
"867","Language","Temporal_Mid_L_5","23","Not_a_Bridge",0.249995
"868","Language","Temporal_Mid_L_5","23","Super_Bridge",0.749985
"869","Language","Temporal_Mid_L_5","56","Global_Bridge",0.357142857142857
"870","Language","Temporal_Mid_L_5","56","Local_Bridge",0.0714285714285714
"871","Language","Temporal_Mid_L_5","56","Not_a_Bridge",0.142857142857143
"872","Language","Temporal_Mid_L_5","56","Super_Bridge",0.428571428571429
"873","Language","Temporal_Mid_L_6","23","Global_Bridge",0.222222222222222
"874","Language","Temporal_Mid_L_6","23","Local_Bridge",0.111111111111111
"875","Language","Temporal_Mid_L_6","23","Not_a_Bridge",0.222222222222222
"876","Language","Temporal_Mid_L_6","23","Super_Bridge",0.444444444444444
"877","Language","Temporal_Mid_L_6","56","Global_Bridge",0.33333
"878","Language","Temporal_Mid_L_6","56","Local_Bridge",1e-05
"879","Language","Temporal_Mid_L_6","56","Not_a_Bridge",0.2499975
"880","Language","Temporal_Mid_L_6","56","Super_Bridge",0.4166625
"881","FPN","Temporal_Mid_L_7","23","Global_Bridge",0.25
"882","FPN","Temporal_Mid_L_7","23","Local_Bridge",0.1875
"883","FPN","Temporal_Mid_L_7","23","Not_a_Bridge",0.25
"884","FPN","Temporal_Mid_L_7","23","Super_Bridge",0.3125
"885","FPN","Temporal_Mid_L_7","56","Global_Bridge",0.181816363636364
"886","FPN","Temporal_Mid_L_7","56","Local_Bridge",1e-05
"887","FPN","Temporal_Mid_L_7","56","Not_a_Bridge",0.454540909090909
"888","FPN","Temporal_Mid_L_7","56","Super_Bridge",0.363632727272727
"889","DMN","Temporal_Mid_L_8","23","Global_Bridge",0.2
"890","DMN","Temporal_Mid_L_8","23","Local_Bridge",0.1
"891","DMN","Temporal_Mid_L_8","23","Not_a_Bridge",0.1
"892","DMN","Temporal_Mid_L_8","23","Super_Bridge",0.6
"893","DMN","Temporal_Mid_L_8","56","Global_Bridge",0.33333
"894","DMN","Temporal_Mid_L_8","56","Local_Bridge",0.33333
"895","DMN","Temporal_Mid_L_8","56","Not_a_Bridge",1e-05
"896","DMN","Temporal_Mid_L_8","56","Super_Bridge",0.33333
"897","Language","Temporal_Mid_L_9","23","Global_Bridge",0.133333333333333
"898","Language","Temporal_Mid_L_9","23","Local_Bridge",0.2
"899","Language","Temporal_Mid_L_9","23","Not_a_Bridge",0.266666666666667
"900","Language","Temporal_Mid_L_9","23","Super_Bridge",0.4
"901","Language","Temporal_Mid_L_9","56","Global_Bridge",0.428571428571429
"902","Language","Temporal_Mid_L_9","56","Local_Bridge",0.142857142857143
"903","Language","Temporal_Mid_L_9","56","Not_a_Bridge",0.285714285714286
"904","Language","Temporal_Mid_L_9","56","Super_Bridge",0.142857142857143
"905","FPN","Temporal_Mid_R_1","23","Global_Bridge",1e-05
"906","FPN","Temporal_Mid_R_1","23","Local_Bridge",0.2499975
"907","FPN","Temporal_Mid_R_1","23","Not_a_Bridge",0.37499625
"908","FPN","Temporal_Mid_R_1","23","Super_Bridge",0.37499625
"909","FPN","Temporal_Mid_R_1","56","Global_Bridge",1e-05
"910","FPN","Temporal_Mid_R_1","56","Local_Bridge",0.571417142857143
"911","FPN","Temporal_Mid_R_1","56","Not_a_Bridge",0.428562857142857
"912","FPN","Temporal_Mid_R_1","56","Super_Bridge",1e-05
"913","DMN","Temporal_Mid_R_4","23","Global_Bridge",0.0714285714285714
"914","DMN","Temporal_Mid_R_4","23","Local_Bridge",0.357142857142857
"915","DMN","Temporal_Mid_R_4","23","Not_a_Bridge",0.285714285714286
"916","DMN","Temporal_Mid_R_4","23","Super_Bridge",0.285714285714286
"917","DMN","Temporal_Mid_R_4","56","Global_Bridge",0.0833333333333333
"918","DMN","Temporal_Mid_R_4","56","Local_Bridge",0.416666666666667
"919","DMN","Temporal_Mid_R_4","56","Not_a_Bridge",0.25
"920","DMN","Temporal_Mid_R_4","56","Super_Bridge",0.25
"921","Language","Temporal_Mid_R_5","23","Global_Bridge",0.0909090909090909
"922","Language","Temporal_Mid_R_5","23","Local_Bridge",0.272727272727273
"923","Language","Temporal_Mid_R_5","23","Not_a_Bridge",0.181818181818182
"924","Language","Temporal_Mid_R_5","23","Super_Bridge",0.454545454545455
"925","Language","Temporal_Mid_R_5","56","Global_Bridge",0.2
"926","Language","Temporal_Mid_R_5","56","Local_Bridge",0.1
"927","Language","Temporal_Mid_R_5","56","Not_a_Bridge",0.3
"928","Language","Temporal_Mid_R_5","56","Super_Bridge",0.4
"929","PMM","Temporal_Mid_R_6","23","Global_Bridge",0.105263157894737
"930","PMM","Temporal_Mid_R_6","23","Local_Bridge",0.315789473684211
"931","PMM","Temporal_Mid_R_6","23","Not_a_Bridge",0.526315789473684
"932","PMM","Temporal_Mid_R_6","23","Super_Bridge",0.0526315789473684
"933","PMM","Temporal_Mid_R_6","56","Global_Bridge",0.333333333333333
"934","PMM","Temporal_Mid_R_6","56","Local_Bridge",0.25
"935","PMM","Temporal_Mid_R_6","56","Not_a_Bridge",0.333333333333333
"936","PMM","Temporal_Mid_R_6","56","Super_Bridge",0.0833333333333333
"937","DMN","Temporal_Pole_Mid_R_1","23","Global_Bridge",0.142857142857143
"938","DMN","Temporal_Pole_Mid_R_1","23","Local_Bridge",0.428571428571429
"939","DMN","Temporal_Pole_Mid_R_1","23","Not_a_Bridge",0.357142857142857
"940","DMN","Temporal_Pole_Mid_R_1","23","Super_Bridge",0.0714285714285714
"941","DMN","Temporal_Pole_Mid_R_1","56","Global_Bridge",0.333333333333333
"942","DMN","Temporal_Pole_Mid_R_1","56","Local_Bridge",0.416666666666667
"943","DMN","Temporal_Pole_Mid_R_1","56","Not_a_Bridge",0.0833333333333333
"944","DMN","Temporal_Pole_Mid_R_1","56","Super_Bridge",0.166666666666667
"945","CON","Temporal_Pole_Sup_L","23","Global_Bridge",0.238092857142857
"946","CON","Temporal_Pole_Sup_L","23","Local_Bridge",1e-05
"947","CON","Temporal_Pole_Sup_L","23","Not_a_Bridge",0.0476185714285714
"948","CON","Temporal_Pole_Sup_L","23","Super_Bridge",0.714278571428571
"949","CON","Temporal_Pole_Sup_L","56","Global_Bridge",0.12499875
"950","CON","Temporal_Pole_Sup_L","56","Local_Bridge",1e-05
"951","CON","Temporal_Pole_Sup_L","56","Not_a_Bridge",0.2499975
"952","CON","Temporal_Pole_Sup_L","56","Super_Bridge",0.62499375
"953","Auditory","Temporal_Sup_L_1","23","Global_Bridge",0.153846153846154
"954","Auditory","Temporal_Sup_L_1","23","Local_Bridge",0.0769230769230769
"955","Auditory","Temporal_Sup_L_1","23","Not_a_Bridge",0.384615384615385
"956","Auditory","Temporal_Sup_L_1","23","Super_Bridge",0.384615384615385
"957","Auditory","Temporal_Sup_L_1","56","Global_Bridge",0.499995
"958","Auditory","Temporal_Sup_L_1","56","Local_Bridge",1e-05
"959","Auditory","Temporal_Sup_L_1","56","Not_a_Bridge",0.199998
"960","Auditory","Temporal_Sup_L_1","56","Super_Bridge",0.299997
"961","Language","Temporal_Sup_L_2","23","Global_Bridge",0.0526315789473684
"962","Language","Temporal_Sup_L_2","23","Local_Bridge",0.157894736842105
"963","Language","Temporal_Sup_L_2","23","Not_a_Bridge",0.421052631578947
"964","Language","Temporal_Sup_L_2","23","Super_Bridge",0.368421052631579
"965","Language","Temporal_Sup_L_2","56","Global_Bridge",0.166665
"966","Language","Temporal_Sup_L_2","56","Local_Bridge",1e-05
"967","Language","Temporal_Sup_L_2","56","Not_a_Bridge",0.5833275
"968","Language","Temporal_Sup_L_2","56","Super_Bridge",0.2499975
"969","CON","Temporal_Sup_R_1","23","Global_Bridge",1e-05
"970","CON","Temporal_Sup_R_1","23","Local_Bridge",1e-05
"971","CON","Temporal_Sup_R_1","23","Not_a_Bridge",0.49999
"972","CON","Temporal_Sup_R_1","23","Super_Bridge",0.49999
"973","CON","Temporal_Sup_R_1","56","Global_Bridge",0.363632727272727
"974","CON","Temporal_Sup_R_1","56","Local_Bridge",1e-05
"975","CON","Temporal_Sup_R_1","56","Not_a_Bridge",0.272724545454545
"976","CON","Temporal_Sup_R_1","56","Super_Bridge",0.363632727272727
"977","Auditory","Temporal_Sup_R_2","23","Global_Bridge",0.315789473684211
"978","Auditory","Temporal_Sup_R_2","23","Local_Bridge",0.105263157894737
"979","Auditory","Temporal_Sup_R_2","23","Not_a_Bridge",0.315789473684211
"980","Auditory","Temporal_Sup_R_2","23","Super_Bridge",0.263157894736842
"981","Auditory","Temporal_Sup_R_2","56","Global_Bridge",0.33333
"982","Auditory","Temporal_Sup_R_2","56","Local_Bridge",1e-05
"983","Auditory","Temporal_Sup_R_2","56","Not_a_Bridge",0.133332
"984","Auditory","Temporal_Sup_R_2","56","Super_Bridge",0.533328
"985","Language","Temporal_Sup_R_4","23","Global_Bridge",0.285714285714286
"986","Language","Temporal_Sup_R_4","23","Local_Bridge",0.285714285714286
"987","Language","Temporal_Sup_R_4","23","Not_a_Bridge",0.142857142857143
"988","Language","Temporal_Sup_R_4","23","Super_Bridge",0.285714285714286
"989","Language","Temporal_Sup_R_4","56","Global_Bridge",0.399992
"990","Language","Temporal_Sup_R_4","56","Local_Bridge",1e-05
"991","Language","Temporal_Sup_R_4","56","Not_a_Bridge",0.599988
"992","Language","Temporal_Sup_R_4","56","Super_Bridge",1e-05
"993","Language","Temporal_Sup_R_5","23","Global_Bridge",1e-05
"994","Language","Temporal_Sup_R_5","23","Local_Bridge",0.2499975
"995","Language","Temporal_Sup_R_5","23","Not_a_Bridge",0.187498125
"996","Language","Temporal_Sup_R_5","23","Super_Bridge",0.562494375
"997","Language","Temporal_Sup_R_5","56","Global_Bridge",0.12499875
"998","Language","Temporal_Sup_R_5","56","Local_Bridge",1e-05
"999","Language","Temporal_Sup_R_5","56","Not_a_Bridge",0.37499625
"1000","Language","Temporal_Sup_R_5","56","Super_Bridge",0.499995
"1001","FPN","Thalamus_L_1","23","Global_Bridge",1e-05
"1002","FPN","Thalamus_L_1","23","Local_Bridge",0.636357272727273
"1003","FPN","Thalamus_L_1","23","Not_a_Bridge",0.0909081818181818
"1004","FPN","Thalamus_L_1","23","Super_Bridge",0.272724545454545
"1005","FPN","Thalamus_L_1","56","Global_Bridge",0.166665
"1006","FPN","Thalamus_L_1","56","Local_Bridge",0.499995
"1007","FPN","Thalamus_L_1","56","Not_a_Bridge",1e-05
"1008","FPN","Thalamus_L_1","56","Super_Bridge",0.33333
"1009","Visual_1","Thalamus_L_2","23","Global_Bridge",0.266666666666667
"1010","Visual_1","Thalamus_L_2","23","Local_Bridge",0.2
"1011","Visual_1","Thalamus_L_2","23","Not_a_Bridge",0.266666666666667
"1012","Visual_1","Thalamus_L_2","23","Super_Bridge",0.266666666666667
"1013","Visual_1","Thalamus_L_2","56","Global_Bridge",0.181818181818182
"1014","Visual_1","Thalamus_L_2","56","Local_Bridge",0.181818181818182
"1015","Visual_1","Thalamus_L_2","56","Not_a_Bridge",0.272727272727273
"1016","Visual_1","Thalamus_L_2","56","Super_Bridge",0.363636363636364
"1017","Visual_1","Thalamus_R_1","23","Global_Bridge",0.181818181818182
"1018","Visual_1","Thalamus_R_1","23","Local_Bridge",0.272727272727273
"1019","Visual_1","Thalamus_R_1","23","Not_a_Bridge",0.181818181818182
"1020","Visual_1","Thalamus_R_1","23","Super_Bridge",0.363636363636364
"1021","Visual_1","Thalamus_R_1","56","Global_Bridge",1e-05
"1022","Visual_1","Thalamus_R_1","56","Local_Bridge",0.285711428571429
"1023","Visual_1","Thalamus_R_1","56","Not_a_Bridge",0.285711428571429
"1024","Visual_1","Thalamus_R_1","56","Super_Bridge",0.428567142857143
"1025","Visual_1","Thalamus_R_2","23","Global_Bridge",0.1
"1026","Visual_1","Thalamus_R_2","23","Local_Bridge",0.3
"1027","Visual_1","Thalamus_R_2","23","Not_a_Bridge",0.2
"1028","Visual_1","Thalamus_R_2","23","Super_Bridge",0.4
"1029","Visual_1","Thalamus_R_2","56","Global_Bridge",1e-05
"1030","Visual_1","Thalamus_R_2","56","Local_Bridge",0.142855714285714
"1031","Visual_1","Thalamus_R_2","56","Not_a_Bridge",0.285711428571429
"1032","Visual_1","Thalamus_R_2","56","Super_Bridge",0.571422857142857
"1033","FPN","Thalamus_Ven_Ant_Nucleus_R","23","Global_Bridge",0.0666666666666667
"1034","FPN","Thalamus_Ven_Ant_Nucleus_R","23","Local_Bridge",0.533333333333333
"1035","FPN","Thalamus_Ven_Ant_Nucleus_R","23","Not_a_Bridge",0.133333333333333
"1036","FPN","Thalamus_Ven_Ant_Nucleus_R","23","Super_Bridge",0.266666666666667
"1037","FPN","Thalamus_Ven_Ant_Nucleus_R","56","Global_Bridge",1e-05
"1038","FPN","Thalamus_Ven_Ant_Nucleus_R","56","Local_Bridge",0.399996
"1039","FPN","Thalamus_Ven_Ant_Nucleus_R","56","Not_a_Bridge",0.099999
"1040","FPN","Thalamus_Ven_Ant_Nucleus_R","56","Super_Bridge",0.499995
"1041","Visual_1","Vermis_6","23","Global_Bridge",1e-05
"1042","Visual_1","Vermis_6","23","Local_Bridge",0.818173636363636
"1043","Visual_1","Vermis_6","23","Not_a_Bridge",0.0909081818181818
"1044","Visual_1","Vermis_6","23","Super_Bridge",0.0909081818181818
"1045","Visual_1","Vermis_6","56","Global_Bridge",1e-05
"1046","Visual_1","Vermis_6","56","Local_Bridge",0.749985
"1047","Visual_1","Vermis_6","56","Not_a_Bridge",1e-05
"1048","Visual_1","Vermis_6","56","Super_Bridge",0.249995
